Observation id,Boccia271M_3,,,,,,,
168.682,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
168.932,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
169.682,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
169.683,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
175.438,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
175.438,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
175.937,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
175.938,Boccia271_3.MP4,322.410,23.98,Boccia 271M,bubble release,,,POINT
177.857,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
178.773,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
178.774,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
190.033,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
190.533,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
190.534,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
190.617,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
195.047,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
195.048,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
199.875,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
200.125,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
200.791,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
200.792,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
200.959,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
204.878,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
204.879,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
206.058,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
211.306,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
211.307,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
211.815,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
228.065,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
228.066,Boccia271_3.MP4,322.410,23.98,Boccia 271M,reinhale,,soh,POINT
232.831,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
236.585,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,START
240.842,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
242.436,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
248.593,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
251.842,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
265.341,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
269.091,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
276.090,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
288.844,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
295.591,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
305.149,Boccia271_3.MP4,322.410,23.98,Boccia 271M,gular pump,,,POINT
313.151,Boccia271_3.MP4,322.410,23.98,Boccia 271M,end of trial,,,POINT
313.151,Boccia271_3.MP4,322.410,23.98,Boccia 271M,exhale,,,STOP
