Observation id,Boccia125,,,,,,,
91.193,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
91.194,Boccia125.MP4,196.860,14.99,Boccia 125,bubble release,,,POINT
95.471,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
99.970,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
101.098,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
104.106,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
104.770,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
108.368,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
110.604,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
114.856,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
114.856,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
118.110,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
118.357,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
121.611,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
121.866,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
124.856,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
125.473,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
127.606,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
128.114,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
130.860,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
130.860,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
134.621,Boccia125.MP4,196.860,14.99,Boccia 125,chest,,,POINT
134.621,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
138.292,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
138.353,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
139.292,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
139.293,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
146.898,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
147.230,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
147.231,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
149.348,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
155.504,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
155.570,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
155.770,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
155.771,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
157.905,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
158.105,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
159.105,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
159.106,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
160.907,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
161.174,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
161.907,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
161.908,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
165.377,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
166.176,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
166.177,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
169.446,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
169.580,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
171.180,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
171.181,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
173.049,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
173.182,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
173.983,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
175.650,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
177.384,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
177.385,Boccia125.MP4,196.860,14.99,Boccia 125,reinhale,,toh,POINT
179.186,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,START
179.320,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
179.652,Boccia125.MP4,196.860,14.99,Boccia 125,exhale,,,STOP
179.653,Boccia125.MP4,196.860,14.99,Boccia 125,bubble release,,,POINT
183.322,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
189.364,Boccia125.MP4,196.860,14.99,Boccia 125,gular pump,,,POINT
189.744,Boccia125.MP4,196.860,14.99,Boccia 125,end of trial,,,POINT
