Observation id,Boccia245M 2,,,,,,,
231.776,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
232.067,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
232.068,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
234.862,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
235.153,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
235.154,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
236.447,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
236.738,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
236.739,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
238.365,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
238.573,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
238.574,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,soh,POINT
264.804,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
265.804,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
265.805,Boccia245.MP4,387.300,23.98,Boccia 245M,reinhale,,lbn,POINT
294.204,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
296.121,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
296.122,Boccia245.MP4,387.300,23.98,Boccia 245M,bubble release,,,POINT
303.408,Boccia245.MP4,387.300,23.98,Boccia 245M,gular pump,,,POINT
305.930,Boccia245.MP4,387.300,23.98,Boccia 245M,gular pump,,,POINT
354.295,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,START
354.461,Boccia245.MP4,387.300,23.98,Boccia 245M,exhale,,,STOP
354.462,Boccia245.MP4,387.300,23.98,Boccia 245M,bubble release,,,POINT
356.214,Boccia245.MP4,387.300,23.98,Boccia 245M,end of trial,,,POINT
