Observation id,Boccia239M_4 2,,,,,,,
264.679,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
265.304,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,START
266.805,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,STOP
266.806,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
267.807,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,START
268.514,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,STOP
268.515,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
269.475,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,START
270.767,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
273.143,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,STOP
273.144,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
273.269,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,START
274.019,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,STOP
274.020,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
274.354,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,START
277.940,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
285.695,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,STOP
285.696,Boccia239_4.MP4,336.670,23.98,Boccia 239M,reinhale,,soh,POINT
293.953,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,START
294.536,Boccia239_4.MP4,336.670,23.98,Boccia 239M,exhale,,,STOP
294.537,Boccia239_4.MP4,336.670,23.98,Boccia 239M,bubble release,,,POINT
315.054,Boccia239_4.MP4,336.670,23.98,Boccia 239M,end of trial,,,POINT
