Observation id,Boccia270M,,,,,,,
283.903,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
292.327,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,START
292.410,Boccia270.MP4,442.070,23.98,Boccia 270M,gular pump,,,POINT
293.911,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,STOP
293.912,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
294.662,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,START
295.829,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,STOP
295.830,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
297.331,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,START
298.748,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,STOP
298.749,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
303.378,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,START
303.795,Boccia270.MP4,442.070,23.98,Boccia 270M,gular pump,,,POINT
303.909,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,STOP
303.910,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
304.378,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,START
304.379,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
308.549,Boccia270.MP4,442.070,23.98,Boccia 270M,gular pump,,,POINT
315.159,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,STOP
315.160,Boccia270.MP4,442.070,23.98,Boccia 270M,reinhale,,soh,POINT
315.429,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,START
323.667,Boccia270.MP4,442.070,23.98,Boccia 270M,chest out of view,,,STOP
323.667,Boccia270.MP4,442.070,23.98,Boccia 270M,end of trial,,,POINT
323.667,Boccia270.MP4,442.070,23.98,Boccia 270M,exhale,,,STOP
