Observation id,Boccia166,,,,,,,
91.728,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
92.595,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
93.078,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
93.662,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
98.064,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
98.065,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
102.201,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
105.002,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
105.003,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
105.137,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
105.936,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
105.937,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
106.071,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
106.330,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
106.471,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
109.138,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
109.139,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
112.141,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
113.142,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
113.327,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
115.210,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
116.077,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
116.579,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
124.149,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
124.350,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
124.827,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
124.882,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
124.883,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
128.019,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
131.154,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
131.354,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
131.579,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
131.620,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
131.621,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
131.755,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
134.356,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
134.828,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
134.889,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
134.890,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
138.426,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
142.428,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
145.163,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
145.297,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
148.165,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
148.299,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
155.037,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
158.172,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
158.306,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
158.838,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
158.839,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
161.574,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
161.708,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
161.708,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
161.974,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
161.975,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
164.310,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
164.443,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
164.443,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
165.376,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
165.377,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
166.711,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
166.845,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
167.111,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
167.911,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
167.912,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
170.113,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
170.113,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
170.780,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
170.781,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
170.781,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
174.583,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
177.185,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,START
177.185,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
177.718,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
177.851,Boccia166.MP4,496.300,14.99,Boccia 166,exhale,,,STOP
177.852,Boccia166.MP4,496.300,14.99,Boccia 166,reinhale,,toh,POINT
180.587,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
184.656,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
184.723,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
190.193,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
190.460,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
193.062,Boccia166.MP4,496.300,14.99,Boccia 166,gular pump,,,POINT
193.529,Boccia166.MP4,496.300,14.99,Boccia 166,chest,,,POINT
199.133,Boccia166.MP4,496.300,14.99,Boccia 166,end of trial,,,POINT
