Observation id,Boccia147 2,,,,,,,
226.084,Boccia147.MP4,282.480,14.99,Boccia 147,reinhale,,toh,POINT
240.160,Boccia147.MP4,282.480,14.99,Boccia 147,gular pump,,,POINT
240.227,Boccia147.MP4,282.480,14.99,Boccia 147,exhale,,,START
240.426,Boccia147.MP4,282.480,14.99,Boccia 147,exhale,,,STOP
240.427,Boccia147.MP4,282.480,14.99,Boccia 147,reinhale,,toh,POINT
252.302,Boccia147.MP4,282.480,14.99,Boccia 147,gular pump,,,POINT
262.241,Boccia147.MP4,282.480,14.99,Boccia 147,chest out of view,,,START
262.241,Boccia147.MP4,282.480,14.99,Boccia 147,throat out of view,,,START
263.242,Boccia147.MP4,282.480,14.99,Boccia 147,throat out of view,,,STOP
264.977,Boccia147.MP4,282.480,14.99,Boccia 147,throat out of view,,,START
266.378,Boccia147.MP4,282.480,14.99,Boccia 147,throat out of view,,,STOP
269.313,Boccia147.MP4,282.480,14.99,Boccia 147,chest out of view,,,STOP
269.313,Boccia147.MP4,282.480,14.99,Boccia 147,end of trial,,,POINT
