time,oxygen
348,168.061392
349,168.299684
350,170.106008
351,169.860999
352,170.095936
353,168.877224
354,168.611947
355,168.178808
356,165.449025
357,164.441725
358,162.135008
359,161.57092
360,160.684496
361,162.79584
362,149.005168
363,148.87894
364,159.072816
365,158.333058
366,
367,
368,
369,
370,
371,
372,
373,
374,
375,
376,
377,
378,
379,151.135292
380,155.436463
381,158.24683
382,
383,
384,
385,
386,
387,
388,
389,
390,
391,
392,
393,
394,
395,215.84296
396,216.498989
397,217.617092
398,218.030085
399,217.385413
400,217.103369
401,217.758114
402,217.87899
403,218.009939
404,217.989793
405,218.150961
406,217.858844
407,217.607019
408,219.117969
409,218.221472
410,219.079278
411,220.21764
412,221.172861
413,219.178407
414,218.342348
415,220.014466
416,219.007166
417,218.654611
418,219.309356
419,219.227152
420,219.450378
421,219.51246
422,220.467751
423,220.608773
424,220.074904
425,220.205853
426,223.046439
427,221.606
428,
429,
430,
431,
432,196.866712
433,196.443646
434,216.005412
435,
436,
437,
438,196.504084
439,182.613417
440,178.443195
441,
442,
443,
444,
445,
446,
447,206.989672
448,203.87752
449,198.135432
450,199.757663
451,199.173429
452,195.849339
453,187.739064
454,194.710272
455,195.325543
456,197.22934
457,197.370362
458,197.269632
459,173.96071
460,
461,
462,
463,
464,
465,
466,
467,
468,169.437933
469,
470,
471,
472,
473,
474,
475,170.697058
476,176.710639
477,179.027429
478,169.478225
479,
480,
481,
482,
483,
484,
485,
486,
487,
488,
489,
490,
491,
492,
493,173.101542
494,170.475452
495,
496,
497,
498,
499,
500,
501,
502,175.300419
503,174.826988
504,176.086113
505,175.522025
506,179.158378
507,178.329948
508,175.804069
509,174.975306
510,175.196934
511,175.025676
512,174.192389
513,172.832534
514,175.179543
515,170.969029
516,168.350049
517,168.517872
518,165.223674
519,168.259392
520,168.904064
521,168.078078
522,171.167334
523,169.115597
524,166.254865
525,165.656856
526,172.174734
527,165.771361
528,170.465379
529,168.356688
530,169.79727
531,170.243773
532,170.505671
533,170.324357
534,169.780415
535,168.098224
536,165.505746
537,165.720996
538,167.540694
539,166.476471
540,166.331814
541,165.529609
542,165.455376
543,164.804353
544,163.1988
545,162.171252
546,160.700448
547,161.979846
548,161.727996
549,163.676177
550,161.808588
551,161.188146
552,160.368006
553,160.170773
554,159.159126
555,161.123556
556,158.050986
557,158.756166
558,149.891046
559,147.825876
560,138.900312
561,136.871924
562,142.839246
563,146.078646
564,149.236236
565,146.209595
566,140.713632
567,136.579807
568,148.913868
569,150.85815
570,143.796276
571,149.377272
572,148.259058
573,148.18854
574,146.798328
575,147.186676
576,146.189449
577,146.17374
578,146.959512
579,140.371116
580,
581,
582,216.006708
583,217.124922
584,217.104774
585,217.870398
586,219.834828
587,218.535282
