time,oxygen
200,195.06597
201,195.91185
202,194.330016
203,
204,
205,
206,
207,
208,
209,
210,
211,
212,176.564772
213,
214,172.475946
215,171.61294
216,164.25177
217,170.773947
218,170.89797
219,168.830244
220,177.481233
221,176.64534
222,168.910812
223,167.319594
224,164.27191
225,
226,
227,
228,
229,166.544127
230,165.78241
231,168.266268
232,166.896612
233,167.08144
234,167.38002
235,169.776918
236,176.685624
237,174.92597
238,175.890015
239,159.756273
240,159.041232
241,158.37089
242,161.18042
243,157.369446
244,154.90681
245,154.670418
246,157.379517
247,155.0934
248,157.83718
249,
250,156.191139
251,145.455453
252,144.99793
253,
254,
255,146.321559
256,145.23961
257,147.04214
258,140.88937
259,
260,
261,
262,
263,
264,146.29696
265,144.770625
266,143.239833
267,
268,
269,144.84688
270,150.752799
271,151.890822
272,135.011826
273,138.758238
274,
275,
276,
277,
278,127.77823
279,
280,
281,
282,126.803961
283,126.79389
284,
285,
286,114.27436
287,
288,
289,
290,
291,126.09654
292,
293,
294,
295,116.753103
296,
297,
298,
299,
300,
301,131.52726
302,
303,
304,
305,
306,
307,
308,
309,
310,
311,108.736587
312,
313,
314,
315,
316,
317,
318,
319,
320,
321,
322,
323,
324,
325,
326,
327,
328,
329,
330,
331,155.46066
332,123.399963
333,123.853158
334,117.33564
335,120.85007
336,
337,
338,
339,
340,
341,
342,
343,178.951599
344,181.590201
345,189.314658
346,195.024915
347,197.099541
348,197.462097
349,196.726914
350,199.19467
351,198.04669
352,199.556865
353,196.79801
354,197.713872
355,197.864937
356,199.274877
357,197.311032
358,198.831753
359,198.70124
360,198.99327
361,197.88557
362,198.38907
363,199.50651
364,198.43942
365,199.758285
366,199.154025
367,199.30509
368,199.43635
369,199.174167
370,199.486368
371,200.040273
372,200.51361
373,199.94992
374,200.32251
375,199.20438
376,198.942534
377,201.389787
378,200.71503
379,201.399858
380,199.00334
381,200.292048
382,200.986947
383,200.81574
384,199.526652
385,199.91971
386,200.825811
387,200.47356
388,200.997018
389,201.26909
390,200.463255
391,200.181267
392,201.06769
393,201.06769
394,199.486368
395,200.8965
396,200.886237
397,200.382687
398,201.16839
399,200.64475
400,200.725101
401,199.91971
402,202.07469
403,201.03748
404,201.641562
405,201.490497
406,200.22181
407,199.718001
408,201.661704
409,201.550923
410,200.503539
411,201.64168
412,200.886237
413,201.83301
414,202.104828
415,200.10097
416,200.98713
417,201.59133
418,201.83301
419,201.72224
420,201.178296
421,201.712059
422,201.92355
423,201.480426
424,185.568246
425,
426,
427,
428,193.171851
429,193.82736
430,193.46484
431,191.429568
432,189.03267
433,189.354942
434,187.58396
435,187.088967
436,186.20437
437,185.95262
438,183.06253
439,178.6418
440,156.473127
441,122.856129
442,
443,
444,
445,
446,
447,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,
458,
459,180.855018
460,169.716492
461,
462,179.938557
463,183.70701
464,179.23593
465,
466,175.587885
467,177.30249
468,178.79285
469,166.000293
470,
471,192.094254
472,
473,
474,
475,
476,177.088464
477,173.875815
478,173.472975
479,
480,
481,
482,
483,
484,
485,
486,171.35112
487,171.196929
488,
489,
490,
491,
492,
493,
494,173.27449
495,172.063035
496,171.78413
497,170.89797
498,171.32091
499,171.42161
500,155.123613
501,170.07223
502,169.424433
503,170.10244
504,168.88397
505,155.335104
506,170.713521
507,167.94746
508,168.941025
509,168.115203
510,166.97067
511,
512,
513,193.09225
514,194.44163
515,194.17981
516,197.49284
517,198.46963
518,198.29844
519,198.91271
520,198.620262
521,199.60722
522,198.378558
523,199.526652
524,198.84222
525,199.949634
526,199.34572
527,199.44642
528,199.254735
529,199.113741
530,198.84222
531,199.76866
532,200.443113
533,198.308061
534,199.72838
535,199.123812
536,199.54712
537,198.942534
538,199.21481
539,199.425942
540,199.50684
541,200.04055
542,199.54712
543,199.21481
544,200.04055
545,199.2853
546,200.10097
547,199.56726
548,199.50684
549,200.825811
550,201.299148
551,200.95692
552,199.41621
553,199.999989
554,199.91971
555,200.070486
556,201.4
557,200.986947
558,200.31244
559,201.64168
560,200.35272
561,200.06069
562,200.80587
563,200.63468
564,200.9972
565,202.215609
566,199.65789
567,202.25595
568,201.712059
569,202.044402
570,201.17846
571,201.48056
572,200.58433
573,201.52084
574,201.26909
575,201.289077
576,201.973905
577,200.936592
578,201.611349
579,202.074615
580,200.876166
581,200.71524
582,202.77959
583,200.130912
584,201.64168
585,201.89343
586,201.188367
587,201.4
588,201.41007
589,200.43328
590,200.61432
591,201.379716
592,200.01034
593,200.785527
594,201.31944
595,201.38993
596,201.67189
597,201.27916
598,201.37986
599,199.999989
600,201.16839
601,201.33958
602,200.76559
603,201.34965
604,200.463255
605,200.40307
606,203.414
607,203.393916
608,202.195467
609,202.7091
610,202.970934
611,203.30323
612,201.86322
613,202.55805
614,202.38686
615,202.074615
616,203.09176
617,203.54491
618,201.42014
619,201.98406
620,201.65175
621,201.772485
622,202.61847
623,202.66882
624,202.306248
625,202.296177
626,202.960863
627,202.44728
628,201.067515
629,191.812266
630,
631,
632,
633,194.048028
634,182.62952
635,170.985438
636,165.416175
637,167.510943
638,159.19663
639,160.19356
640,158.356404
641,156.27633
642,152.01672
643,155.53115
644,151.68441
645,147.691215
646,152.83239
647,152.444727
648,149.80132
649,147.509937
650,
651,
652,
653,184.93555
654,183.44519
655,184.571217
656,183.49554
657,182.18439
658,180.04153
659,178.8432
660,177.78585
661,175.356252
662,173.44568
663,173.64708
664,172.60987
665,173.261484
666,170.2837
667,167.57487
668,167.188671
669,162.5298
670,161.407917
671,162.46938
672,161.287065
673,157.91774
674,154.166868
675,155.39017
676,151.286562
677,144.095868
678,123.02519
679,113.43855
680,108.10145
681,104.567193
682,102.905478
683,102.693987
684,98.323173
685,98.675658
686,104.59709
687,
688,
689,
690,
691,
692,
693,
694,
695,
696,
697,
698,
699,
700,168.246126
701,161.20056
702,159.14628
703,
704,169.676208
705,168.729534
706,165.204684
707,166.382991
708,168.70271
709,164.328507
710,161.015148
711,
712,
713,
714,
715,
716,
717,
718,
719,
720,
721,
722,163.694034
723,153.723744
724,163.60729
725,162.425088
726,162.707076
727,160.94881
728,155.29482
729,153.018774
730,151.437627
731,
732,153.059058
733,160.914438
734,159.80083
735,160.078545
736,157.08193
737,156.61871
738,157.238523
739,156.41731
740,155.49087
741,151.97644
742,160.13314
743,155.788299
744,145.18926
745,149.69055
746,
747,142.62141
748,142.565076
749,141.839964
750,
751,
752,
753,145.838151
754,
755,
756,
757,
758,
759,
760,
761,
762,
763,
764,
765,
766,
767,
768,
769,
770,
771,
772,
773,
774,
775,
776,
777,
778,
779,
780,
781,
782,
783,
784,
785,
786,
787,
788,194.662359
789,196.505352
790,200.9972
791,201.067515
792,199.838853
793,201.30937
794,200.745243
795,200.543823
796,201.7021
