time,oxygen
516,215.877025
517,215.4841
518,216.67295
519,217.2573
520,217.0961
521,198.05435
522,189.641725
523,206.225175
524,202.1045
525,201.84255
526,201.308575
527,201.76195
528,204.3613
529,192.5131
530,186.236375
531,207.635675
532,207.8674
533,203.968375
534,202.033975
535,208.139425
536,191.635444
537,191.28395
538,197.309364
539,205.46955
540,204.4419
541,200.542875
542,199.918225
543,203.122075
544,203.65605
545,201.671275
546,202.316075
547,201.96345
548,199.857775
549,200.47235
550,200.2104
551,199.8074
552,195.363564
553,198.326375
554,194.135175
555,195.344175
556,198.1954
557,194.175475
558,195.11245
559,193.62135
560,192.281375
561,195.827775
562,194.38705
563,193.963
564,194.518025
565,193.248575
566,193.44
567,194.759825
568,192.220925
569,188.211075
570,172.748952
571,179.224175
572,173.06835
573,187.344625
574,184.078444
575,180.292125
576,185.56135
577,179.687625
578,173.461275
579,179.969725
580,164.00085
581,
582,149.89585
583,147.901
584,137.513675
585,
586,157.7745
587,
588,
589,184.281825
590,183.73586
591,183.806392
592,182.9217
593,167.8898
594,168.31295
595,167.291828
596,168.63535
597,168.000625
598,166.6405
599,165.16955
600,162.318325
601,160.081675
602,164.79298
603,161.768292
604,163.265375
605,161.5627
606,152.883024
607,154.479975
608,157.280825
609,154.9535
610,156.359368
611,158.99928
612,152.2534
613,152.75715
614,154.9938
615,
616,167.154325
617,168.99805
618,167.214775
619,167.637925
620,168.302875
621,168.2928
622,169.0988
623,171.587325
624,170.217125
625,168.746175
626,166.388625
627,
628,
629,154.963575
630,166.6002
631,165.53225
632,147.362472
633,219.072392
634,218.778625
635,186.56885
636,
637,
638,
639,
640,
641,155.044175
642,153.089625
643,147.070326
644,162.781775
645,
646,152.530434
647,147.346875
648,146.083074
649,146.717736
650,145.090075
651,142.27915
652,141.039925
653,139.17231
654,141.036
655,144.692862
656,143.675388
657,155.285975
658,138.980904
659,138.759276
660,
661,
662,
663,
664,
665,
666,
667,
668,
669,
670,143.111244
671,159.914676
672,141.6545
673,138.81972
674,139.595418
675,138.235428
676,138.178625
677,141.120525
678,
679,
680,
681,
682,
683,
684,
685,
686,
687,
688,136.79835
689,
690,146.14795
691,
692,
693,
694,
695,
696,
697,
698,
699,
700,
701,
702,
703,
704,
705,
706,
707,
708,
709,
710,
711,
712,
713,
714,
715,214.566126
716,212.9452
717,213.699762
718,214.1139
719,214.607575
720,214.023225
721,214.13405
722,214.888494
