time,oxygen
210,197.62375
211,198.46963
212,198.57033
213,198.73145
214,198.02655
215,197.905221
216,198.04669
217,198.23802
218,198.38907
219,198.167067
220,199.11411
221,198.19774
222,
223,
224,
225,
226,
227,
228,
229,
230,180.31342
231,184.39177
232,185.37863
233,177.38305
234,179.394723
235,177.92683
236,178.307055
237,182.28714
238,175.32877
239,178.99425
240,181.44126
241,177.959506
242,178.97411
243,170.8879
244,169.60901
245,170.67643
246,165.92339
247,163.65764
248,162.322349
249,160.93874
250,
251,161.83497
252,156.563766
253,163.09372
254,
255,
256,
257,
258,158.386617
259,158.10907
260,154.61478
261,
262,
263,
264,
265,
266,
267,
268,160.27412
269,164.0403
270,
271,
272,
273,
274,
275,
276,
277,162.90239
278,153.25533
279,158.91467
280,162.50966
281,159.56922
282,161.73427
283,161.91553
284,162.36868
285,158.77369
286,161.90546
287,163.71806
288,161.26098
289,165.30912
290,162.43917
291,163.3354
292,163.97988
293,163.31526
294,159.82097
295,165.38968
296,165.0473
297,161.09986
298,150.239178
299,151.618905
300,
301,
302,
303,
304,
305,
306,
307,
308,
309,
310,
311,
312,163.86911
313,157.12221
314,159.24698
315,163.35554
316,162.51973
317,162.29819
318,157.2934
319,161.93567
320,160.259823
321,158.7032
322,155.43045
323,159.29733
324,155.73255
325,136.19675
326,159.603719
327,159.403788
328,158.37089
329,159.21677
330,151.76497
331,156.63885
332,158.49173
333,155.24919
334,157.14235
335,141.04042
336,155.325033
337,147.53557
338,144.76632
339,142.80267
340,
341,
342,
343,
344,144.17219
345,
346,133.61883
347,131.148725
348,134.25324
349,
350,
351,
352,
353,
354,203.19246
355,205.15611
356,202.799727
357,200.83608
358,
359,
360,
361,134.91786
362,122.48141
363,119.81286
364,113.11631
365,
366,
367,131.13154
368,122.83386
369,117.99019
370,
371,
372,
373,
374,126.25766
375,122.87414
376,136.37801
377,
378,
379,
380,
381,
382,
383,
384,
385,
386,
387,
388,
389,
390,
391,196.17367
392,198.016002
393,201.21874
394,203.10183
395,205.11583
396,203.90743
397,204.290235
398,203.57512
399,206.87808
400,204.60226
401,204.18939
402,204.05848
403,205.13597
404,204.994771
405,205.46828
406,205.418187
407,204.56198
408,205.77038
409,205.84087
410,204.86408
411,204.49149
412,205.04556
413,205.60926
414,204.36058
415,205.44814
416,205.49849
417,205.99192
418,205.58912
419,206.64647
420,206.19332
421,204.56198
422,207.27081
423,207.29095
424,206.98885
425,205.61933
426,206.12283
427,206.35444
428,205.82073
429,207.441538
430,205.68982
431,206.58605
432,207.25067
433,205.92143
434,206.79752
435,207.19025
436,207.2406
437,206.70689
438,207.88508
439,207.170541
440,206.44507
441,207.10969
442,206.59612
443,206.45514
444,207.26074
445,207.56331
446,206.17318
447,207.04927
448,206.95864
449,208.47921
450,207.27081
451,206.19332
452,207.58298
453,206.97878
454,206.35444
455,207.49235
456,207.21039
457,206.969121
458,207.36144
459,206.08255
460,207.23053
461,206.616636
462,207.63333
463,208.68061
464,208.18718
465,206.27388
466,208.216851
467,210.05013
468,210.31195
469,209.807753
470,209.46607
471,209.11362
472,208.83166
473,209.44593
474,208.23753
475,209.22439
476,207.944988
477,208.88201
478,209.19418
479,208.780715
480,207.9455
481,208.156437
482,207.35137
483,208.50942
484,208.31809
485,209.18411
486,201.490759
487,
488,
489,
490,
491,
492,187.736505
493,187.41277
494,
495,
496,175.05688
497,
498,
499,
500,177.1313
501,190.092651
502,180.13216
503,177.56431
504,178.09802
505,190.75601
506,186.92941
507,
508,177.45354
509,180.295514
510,180.98811
511,179.72936
512,180.929861
513,181.4614
514,179.067096
515,177.073434
516,175.553015
517,170.780309
518,167.679057
519,166.74913
520,165.31919
521,163.309111
522,152.585626
523,159.90153
524,160.54601
525,
526,
527,
528,
529,160.560274
530,171.595898
531,171.44175
532,170.75699
533,167.54816
534,166.76927
535,161.53287
536,162.74127
537,163.61736
538,162.96281
539,161.83497
540,166.21542
541,156.200397
542,157.358332
543,156.27088
544,148.698992
545,150.77811
546,147.571264
547,154.075838
548,148.70369
549,147.60606
550,144.9936
551,144.167942
552,143.563802
553,
554,
555,
556,
557,
558,
559,
560,149.595133
561,152.031831
562,150.73293
563,146.967124
564,
565,
566,146.413329
567,158.18963
568,156.633364
569,155.827844
570,155.394877
571,
572,
573,199.889788
574,199.255441
575,200.06069
576,200.785929
577,203.383731
578,202.507728
579,203.49449
580,204.10883
581,204.30001
582,203.403869
583,203.353524
584,203.353524
585,202.910488
586,202.970902
587,202.48759
588,203.222627
589,203.464283
590,202.648694
591,203.615318
