"VideoID","ID","Start","End","Duration","num_all_rb","rb_full_rate","rb_full_int","first_rb","last_rb","rb_period","rate_adj_rb","low_rb","low_rb_rate","num_br","rate_br","num_gul","rate_gul","num_ch","rate_ch","coov","toov","hoov","dur_exh_tot","exh_pct","num_exh","exh_avg","soh","toh","hbn","lbn","dive.id","Species","Boccia.ID","Site","submersion.type","Submersion.naturally.terminated.","Mass","SVL","Sex","Rebreathing.type"
"Boccia259M 3","Boccia 259M",482.235,549.62,67.385,0,0,NA,NA,NA,NA,NA,0,0,2,0.0296801958892929,6,0.0890405876678786,0,0,0,0,0,0.375,0.00556503672924241,1,0.375,0,0,0,0,3,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","no"
"Boccia259M","Boccia 259M",306.297,462.036,155.739,1,0.00642099923590109,NA,439.777,NA,NA,NA,0,0,9,0.0577889931231098,1,0.00642099923590109,0,0,0,0,0,68.343,0.438830350779188,5,13.6686,1,0,0,0,1,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","incidental"
"Boccia259M_2 2","Boccia 259M",208.382,379.935,171.553,1,0.00582910237652504,NA,208.924,NA,NA,NA,3,0.0174873071295751,1,0.00582910237652504,1,0.00582910237652504,0,0,0,0,0,39.516,0.230342809510763,4,9.879,1,0,0,3,2,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","incidental"
"Boccia259M_2 3","Boccia 259M",405.546,611.343,205.797,12,0.0583098878992405,3.72281818181817,567.681,608.632,40.9509999999999,0.293033137163928,0,0,16,0.0777465171989874,0,0,0,0,131.173,0,0,60.79,0.295388173782902,16,3.799375,12,0,0,0,3,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","sustained"
"Boccia259M_2","Boccia 259M",108.215,157.01,48.795,10,0.204939030638385,14.6281111111111,119.892,147.957,28.065,0.356315695706396,4,0.081975612255354,6,0.122963418383031,0,0,0,0,0,0,0,25.628,0.525217747720053,21,1.22038095238095,10,0,0,4,1,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","sustained"
"Boccia259M_3 2","Boccia 259M",175.229,355.087,179.858,6,0.0333596503908639,38.574,354.255,204.837,149.418,0.0401558045215436,1,0.00555994173181065,3,0.016679825195432,2,0.0111198834636213,0,0,0,0,0,36.4390000000001,0.202598716765449,10,3.64390000000001,6,0,0,1,2,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","sustained"
"Boccia259M_3","Boccia 259M",54.087,165.772,111.685,15,0.134306307919595,6.58878571428571,65.013,157.256,92.243,0.162613965287339,0,0,6,0.0537225231678381,1,0.00895375386130635,0,0,0,0,0,28.289,0.253292742982495,19,1.4888947368421,15,0,0,0,1,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","sustained"
"Boccia259M_4 2","Boccia 259M",120.058,253.545,133.487,3,0.0224740986013619,82.1825,223.041,183.274,39.767,0.0754394347071693,2,0.014982732400908,2,0.014982732400908,0,0,0,0,130.319,0,0,101.327,0.7590776629934,6,16.8878333333333,1,0,2,2,2,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","incidental"
"Boccia259M_4 3","Boccia 259M",262.802,363.881,101.079,1,0.0098932518129384,NA,271.101,NA,NA,NA,0,0,0,0,2,0.0197865036258768,0,0,0,0,0,6.46300000000002,0.0639400864670211,1,6.46300000000002,1,0,0,0,3,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","incidental"
"Boccia259M_4 4","Boccia 259M",376.981,427.778,50.797,0,0,NA,NA,NA,NA,NA,0,0,1,0.0196862019410595,0,0,0,0,0,0,0,48.879,0.962241864677048,1,48.879,0,0,0,0,4,"barkeri","Boccia 259M","Tuxtlas","dunk","no",13.9,90,"M","no"
"Boccia259M_4","Boccia 259M",10.509,58.902,48.393,14,0.289298038972579,1.36653846153846,13.761,31.526,17.765,0.788066422741345,0,0,5,0.103320728204492,0,0,0,0,0,0,0,18.205,0.376190771392557,17,1.07088235294118,13,0,1,0,1,"barkeri","Boccia 259M","Tuxtlas","dunk","yes",13.9,90,"M","sustained"
"Boccia260M","Boccia 260M",73.672,349.87,276.198,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,82.001,0.2968920846639,1,82.001,0,0,0,0,1,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","no"
"Boccia260M_2 (2) 2","Boccia 260M",101.918,128.727,26.809,0,0,NA,NA,NA,NA,NA,0,0,0,0,3,0.111902719236077,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","no"
"Boccia260M_2 (2)","Boccia 260M",16.972,57.214,40.242,2,0.0496993191193281,1,20.309,21.309,1,2,0,0,0,0,1,0.024849659559664,0,0,38.657,0,0,0.248999999999999,0.00618756523035631,2,0.124499999999999,2,0,0,0,1,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","incidental"
"Boccia260M_2 2","Boccia 260M",185.446,456.316,270.87,17,0.0627607339314062,16.64925,187.49,453.878,266.388,0.0638166884394192,0,0,2,0.00738361575663602,0,0,0,0,270.027,0,0,73.242,0.270395392623768,16,4.577625,15,0,2,0,2,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","sustained"
"Boccia260M_2","Boccia 260M",13.887,180.119,166.232,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","no"
"Boccia260M_3 2","Boccia 260M",204.337,245.088,40.751,0,0,NA,NA,NA,NA,NA,0,0,3,0.0736178253294398,5,0.122696375549066,0,NA,40.751,0,0,0.789999999999992,0.0193860273367523,3,0.263333333333331,0,0,0,0,2,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","no"
"Boccia260M_3","Boccia 260M",32.884,161.43,128.546,0,0,NA,NA,NA,NA,NA,0,0,2,0.0155586327073577,9,0.0700138471831096,0,NA,128.546,0,0,0.373000000000012,0.0029016849999223,2,0.186500000000006,0,0,0,0,1,"barkeri","Boccia 260M","Tuxtlas","dunk","yes",6.9,68,"F","no"
"Boccia261 hide + dunk","Boccia 261",200.404,384.942,184.538,2,0.0108378762097779,44.304,209.8,254.104,44.304,0.0451426507764536,0,0,3,0.0162568143146669,1,0.00541893810488897,0,0,0,0,0,6.04400000000004,0.0327520619059491,4,1.51100000000001,1,1,0,0,1,"maculigula","Boccia 261","Tatama","dunk","yes",12.7,80,"F","incidental"
"Boccia261M","Boccia 261M",223.061,303.143,80.082,10,0.124872006193652,6.78811111111111,224.562,285.655,61.093,0.163684873880805,0,0,2,0.0249744012387303,4,0.0499488024774606,0,0,0,0,0,8.33299999999997,0.104055842761169,8,1.041625,10,0,0,0,1,"barkeri","Boccia 261M","Tuxtlas","dunk","no",6.9,68,"F","sustained"
"Boccia261M_1 2","Boccia 261M",268.87,452.021,183.151,14,0.0764396590791205,11.0123846153846,270.475,413.636,143.161,0.097791996423607,0,0,3,0.0163799269455258,13,0.0709796834306119,10,0.0612932883849219,20.001,0,0,10.031,0.0547690157301899,17,0.590058823529412,14,0,0,0,2,"barkeri","Boccia 261M","Tuxtlas","dunk","yes",6.9,68,"F","sustained"
"Boccia261M_1","Boccia 261M",46.038,251.352,205.314,10,0.0487058846449828,20.0166666666667,50.209,230.359,180.15,0.0555092978073827,0,0,4,0.0194823538579931,1,0.00487058846449828,1,0.00487058846449828,0,0,0,75.677,0.368591523227836,12,6.30641666666666,10,0,0,0,1,"barkeri","Boccia 261M","Tuxtlas","dunk","yes",6.9,68,"F","sustained"
"Boccia261M_2 2","Boccia 261M",35.822,75.154,39.332,5,0.127122953320452,2.39775,37.281,46.872,9.591,0.521322072776561,0,0,2,0.0508491813281806,5,0.127122953320452,0,0,0,0,0,12.238,0.311146140547137,5,2.4476,5,0,0,0,2,"barkeri","Boccia 261M","Tuxtlas","dunk","yes",6.9,68,"F","sustained"
"Boccia261M_2 3","Boccia 261M",97.447,155.246,57.799,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,49.548,6.49800000000002,6.49800000000002,0,0,0,NA,0,0,0,0,3,"barkeri","Boccia 261M","Tuxtlas","dunk","no",6.9,68,"F","no"
"Boccia261M_2","Boccia 261M",28.148,30.692,2.544,1,0.393081761006289,NA,29.483,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.875,0.343946540880503,1,0.875,1,0,0,0,1,"barkeri","Boccia 261M","Tuxtlas","dunk","yes",6.9,68,"F","incidental"
"Boccia261M_3 2","Boccia 261M",105.705,375.936,270.231,13,0.0481069899456391,10.5946666666667,190.284,317.42,127.136,0.102252705763906,0,0,2,0.00740107537625217,19,0.0703102160743956,5,0.0185026884406304,0,0,0,111.199,0.411496090381932,11,10.109,13,0,0,0,2,"barkeri","Boccia 261M","Tuxtlas","dunk","yes",6.9,68,"F","sustained"
"Boccia261M_3","Boccia 261M",14.804,76.672,61.868,6,0.096980668520075,8.1318,30.317,70.976,40.659,0.147568803954844,1,0.0161634447533458,0,0,4,0.0646537790133833,0,0,56.365,0,0,6.20599999999999,0.100310338139264,7,0.886571428571427,5,0,1,1,1,"barkeri","Boccia 261M","Tuxtlas","dunk","yes",6.9,68,"F","sustained"
"Boccia262 hide + dunk","Boccia 262",546.897,1022.126,475.229,2,0.00420849737705401,249.496,685.533,935.029,249.496,0.00801616057972873,0,0,8,0.016833989508216,38,0.0799614501640262,0,0,0,0,0,221.383,0.465844887412174,11,20.1257272727273,0,2,0,0,1,"maculigula","Boccia 262","Tatama","dunk","no",37.7,118,"M","incidental"
"Boccia262 natural dive","Boccia 262",0,363.441,363.441,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,363.083,0,0,0,0,0,NA,0,0,0,0,1,"maculigula","Boccia 262","Tatama","dunk","yes",37.7,118,"M","no"
"Boccia262M 2","Boccia 262M",231.026,333.182,102.156,12,0.117467402795724,18.5798181818182,249.083,247.289,1.79400000000001,6.6889632107023,7,0.0685226516308391,1,0.00978895023297702,13,0.127256353028701,2,0.019577900465954,0,0,0,30.089,0.294539723560045,20,1.50445,12,0,0,7,2,"barkeri","Boccia 262M","Tuxtlas","dunk","yes",7.1,72,"M","sustained"
"Boccia262M 3","Boccia 262M",344.445,381.947,37.502,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,NA,0,0,0,0,3,"barkeri","Boccia 262M","Tuxtlas","dunk","yes",7.1,72,"M","no"
"Boccia262M","Boccia 262M",85.67,223.812,138.142,2,0.0144778561190659,0.376000000000005,195.621,195.997,0.376000000000005,5.31914893617015,2,0.0144778561190659,0,0,10,0.0723892805953295,0,0,0,0,0,1.28899999999999,0.00933097826873787,4,0.322249999999997,2,0,0,2,1,"barkeri","Boccia 262M","Tuxtlas","dunk","yes",7.1,72,"M","incidental"
"Boccia262M_2 2","Boccia 262M",112.949,691.033,578.084,16,0.0276776385438794,238.889666666667,609.212,587.683,21.529,0.743183612801338,1,0.00172985240899246,14,0.0242179337258945,69,0.11935981622048,0,NA,578.084,0,0,368.044,0.636661800015223,27,13.6312592592593,15,0,1,1,2,"barkeri","Boccia 262M","Tuxtlas","dunk","yes",7.1,72,"M","sustained"
"Boccia262M_2","Boccia 262M",24.124,78.175,54.051,6,0.11100627185436,8.1484,27.231,67.973,40.742,0.147268175347307,4,0.0740041812362398,0,0,2,0.0370020906181199,0,0,0,0,0,20.327,0.376070747997262,9,2.25855555555556,6,0,0,4,1,"barkeri","Boccia 262M","Tuxtlas","dunk","yes",7.1,72,"M","sustained"
"Boccia263M 2","Boccia 263M",302.168,521.371,219.203,27,0.123173496713092,79.1252692307692,414.053,405.838,8.21499999999997,3.28667072428485,2,0.00912396271948833,3,0.0136859440792325,13,0.0593057576766741,0,0,0,0,0,108.481,0.494888299886406,30,3.61603333333333,27,0,0,2,2,"barkeri","Boccia 263M","Tuxtlas","dunk","yes",6.9,75,"M","sustained"
"Boccia263M 3","Boccia 263M",536.364,714.04,177.676,3,0.016884666471555,9.36200000000002,536.655,555.379,18.724,0.160222174748985,10,0.0562822215718499,1,0.00562822215718499,14,0.0787951102005899,0,0,0,0,0,29.119,0.16388820099507,14,2.07992857142857,3,0,0,10,3,"barkeri","Boccia 263M","Tuxtlas","dunk","yes",6.9,75,"M","incidental"
"Boccia263M","Boccia 263M",126.733,285.43,158.697,2,0.0126026326899689,36.528,138.232,174.76,36.528,0.0547525186158563,0,0,0,0,8,0.0504105307598757,0,0,44.048,0,0,47.57,0.299753618530911,1,47.57,2,0,0,0,1,"barkeri","Boccia 263M","Tuxtlas","dunk","yes",6.9,75,"M","incidental"
"Boccia264 hide + dunk","Boccia 264",60.912,169.27,108.358,11,0.101515347274774,33.6415,130.192,129.733,0.459000000000003,23.9651416122003,2,0.0184573358681408,3,0.0276860038022112,4,0.0369146717362816,1,0.0585411544315654,91.276,0,0,34.915,0.322218940918068,15,2.32766666666667,10,1,0,2,1,"maculigula","Boccia 264","Tatama","dunk","yes",8.1,69,"F","sustained"
"Boccia264M","Boccia 264M",37.323,158.013,120.69,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"sericeus","Boccia 264M","Tuxtlas","dunk","yes",1.1,42,"M","no"
"Boccia265 hide + dunk 2","Boccia 265",165.72,220.567,54.847,3,0.0546976133608037,3.1695,169.933,176.272,6.339,0.473260766682442,0,0,12,0.218790453443215,0,0,0,0,0,0,0,46.4090000000001,0.846153846153847,14,3.31492857142858,0,3,0,0,2,"maculigula","Boccia 265","Tatama","dunk","yes",28.9,113,"M","incidental"
"Boccia265 hide + dunk","Boccia 265",103.457,125.23,21.773,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0.0459284434850503,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"maculigula","Boccia 265","Tatama","dunk","yes",28.9,113,"M","no"
"Boccia265M","Boccia 265M",440.992,558.908,117.916,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0.00848061331795515,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"sericeus","Boccia 265M","Tuxtlas","dunk","yes",0.8,37,"M","no"
"Boccia265M_2","Boccia 265M",19.433,27.625,8.192,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7.749,0.9459228515625,1,7.749,0,0,0,0,1,"sericeus","Boccia 265M","Tuxtlas","dunk","yes",0.8,37,"M","no"
"Boccia266 hide + dunk 2","Boccia 266",134.112,198.294,64.182,2,0.031161384811941,22.853,160.425,183.278,22.853,0.0875158622500329,0,0,2,0.031161384811941,3,0.0467420772179115,0,NA,64.182,0,0,27.978,0.435916612134243,4,6.9945,1,1,0,0,2,"maculigula","Boccia 266","Tatama","dunk","yes",1.1,38,"J","incidental"
"Boccia266 hide + dunk","Boccia 266",72.927,124.715,51.788,1,0.0193094925465359,NA,117.965,NA,NA,NA,0,0,1,0.0193094925465359,11,0.212404418011895,0,NA,51.788,0,0,19.017,0.367208619757473,2,9.5085,0,0,1,0,1,"maculigula","Boccia 266","Tatama","dunk","yes",1.1,38,"J","incidental"
"Boccia266M 2","Boccia 266M",158.841,251.835,92.994,1,0.0107533819386197,NA,158.924,NA,NA,NA,0,0,0,0,11,0.118287201324817,0,0,0,0,0,0.0819999999999936,0.000881777318966747,1,0.0819999999999936,0,0,1,0,2,"barkeri","Boccia 266M","Tuxtlas","dunk","yes",7.6,70,"F","incidental"
"Boccia266M 3","Boccia 266M",265.513,383.44,117.927,3,0.0254394667887761,9.7165,267.348,286.781,19.433,0.154376575927546,0,0,2,0.0169596445258507,16,0.135677156206806,0,0,0,0,0,10.213,0.086604424771257,5,2.0426,3,0,0,0,3,"barkeri","Boccia 266M","Tuxtlas","dunk","yes",7.6,70,"F","incidental"
"Boccia266M","Boccia 266M",44.579,135.321,90.742,18,0.198364594124,4.543,54.003,131.234,77.231,0.233067032668229,0,0,2,0.0220405104582222,3,0.0330607656873333,0,0,0,0,0,58.076,0.640012342685857,12,4.83966666666667,18,0,0,0,1,"barkeri","Boccia 266M","Tuxtlas","dunk","yes",7.6,70,"F","sustained"
"Boccia266M_3 2","Boccia 266M",60.161,124.733,64.572,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,64.572,0,0,0,0,0,NA,0,0,0,0,2,"barkeri","Boccia 266M","Tuxtlas","dunk","yes",7.6,70,"F","no"
"Boccia266M_3","Boccia 266M",20.627,42.898,22.271,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"barkeri","Boccia 266M","Tuxtlas","dunk","yes",7.6,70,"F","no"
"Boccia267 hide + dunk 2","Boccia 267",119.471,211.028,91.557,2,0.0218443155629826,19.254,179.528,198.782,19.254,0.103874519580347,0,0,0,0,6,0.0655329466889479,0,0,0,0,0,22.007,0.240363926297279,2,11.0035,2,0,0,0,2,"maculigula","Boccia 267","Tatama","dunk","yes",1.1,40,"J","incidental"
"Boccia267 hide + dunk","Boccia 267",63.913,103.682,39.769,0,0,NA,NA,NA,NA,NA,0,0,0,0,4,0.100580854434358,3,0.0754356408257688,0,0,0,0,0,0,NA,0,0,0,0,1,"maculigula","Boccia 267","Tatama","dunk","yes",1.1,40,"J","no"
"Boccia267M_2 2","Boccia 267M",349.041,530.379,181.338,4,0.0220582558537096,32.63,361.451,459.341,97.89,0.0408621922566146,0,0,1,0.00551456396342741,0,0,0,NA,181.338,0,0,80.895,0.44610065182146,4,20.22375,4,0,0,0,2,"barkeri","Boccia 267M","Tuxtlas","dunk","no",15.6,92,"M","incidental"
"Boccia267M_2","Boccia 267M",32.319,336.381,304.062,20,0.065776058830107,12.6706315789474,33.236,273.978,240.742,0.0830764885229831,0,0,1,0.00328880294150535,16,0.0526208470640856,0,NA,304.062,0,0,107.544,0.353691023541251,18,5.97466666666667,20,0,0,0,1,"barkeri","Boccia 267M","Tuxtlas","dunk","yes",15.6,92,"M","sustained"
"Boccia267M_3","Boccia 267M",19.016,350.7,331.684,3,0.00904475344002123,34.07,58.632,126.772,68.14,0.0440270032286469,0,0,3,0.00904475344002123,0,0,0,0,0,0,0,1.74499999999998,0.00526103158427896,6,0.290833333333331,3,0,0,0,1,"barkeri","Boccia 267M","Tuxtlas","dunk","yes",15.6,92,"M","incidental"
"Boccia268 dunk","Boccia 268",26.378,71.226,44.848,17,0.379058151980021,2.39525,27.314,65.638,38.324,0.443586264481787,0,0,2,0.0445950767035319,5,0.11148769175883,0,0,0,0,0,33.01,0.736041740991794,17,1.94176470588235,0,17,0,0,1,"maculigula","Boccia 268","Tatama","dunk","no",13,87,"F","sustained"
"Boccia268 hide + dunk","Boccia 268",76.272,240.547,164.275,7,0.042611474661391,8.60433333333333,81.86,133.486,51.626,0.135590593886801,0,0,7,0.042611474661391,5,0.0304367676152793,0,NA,164.275,0,0,162.685,0.990321107898341,6,27.1141666666667,0,7,0,0,1,"maculigula","Boccia 268","Tatama","dunk","no",13,87,"F","sustained"
"Boccia268M 2","Boccia 268M",300.667,545.887,245.22,18,0.0734034744311231,68.693,411.551,399.5,12.051,1.49365197908887,4,0.0163118832069162,10,0.0407797080172906,18,0.0734034744311231,0,0,180.663,0,0,43.1820000000003,0.176094935160266,32,1.34943750000001,17,0,1,4,2,"barkeri","Boccia 268M","Tuxtlas","dunk","yes",17,99,"M","sustained"
"Boccia268M 3","Boccia 268M",557.673,770.367,212.694,7,0.0329111305443501,25.2988333333333,558.632,710.425,151.793,0.0461154335180147,0,0,9,0.0423143106998787,9,0.0423143106998787,0,0,0,0,0,125.703,0.591003977545205,12,10.47525,7,0,0,0,3,"barkeri","Boccia 268M","Tuxtlas","dunk","yes",17,99,"M","sustained"
"Boccia268M","Boccia 268M",89.283,219.772,130.489,6,0.0459808872778548,9.1748,99.374,145.248,45.874,0.130793041810176,0,0,3,0.0229904436389274,8,0.0613078497038065,0,0,0,0,0,117.465,0.900190820682203,8,14.683125,6,0,0,0,1,"barkeri","Boccia 268M","Tuxtlas","dunk","yes",17,99,"M","sustained"
"Boccia268M_3 2","Boccia 268M",169.933,191.036,21.103,0,0,NA,NA,NA,NA,NA,0,0,6,0.284319764962328,1,0.0473866274937213,0,0,16.597,0,0,0.745000000000005,0.0353030374828225,6,0.124166666666667,0,0,0,0,2,"barkeri","Boccia 268M","Tuxtlas","dunk","yes",17,99,"M","no"
"Boccia268M_3 3","Boccia 268M",200.542,317.18,116.638,15,0.128603028172637,7.41271428571429,201.376,305.154,103.778,0.144539305055021,0,0,10,0.0857353521150911,14,0.120029492961128,0,NA,116.638,0,0,78.418,0.672319484216122,22,3.56445454545455,15,0,0,0,3,"barkeri","Boccia 268M","Tuxtlas","dunk","yes",17,99,"M","sustained"
"Boccia268M_3","Boccia 268M",66.264,154.692,88.428,2,0.0226172705477903,12.754,74.188,86.942,12.754,0.156813548690607,0,0,0,0,6,0.0678518116433709,0,0,0,0,0,14.214,0.160740941783146,2,7.10700000000001,1,0,1,0,1,"barkeri","Boccia 268M","Tuxtlas","dunk","yes",17,99,"M","incidental"
"Boccia269 hide + dunk 2","Boccia 269",261.858,316.163,54.305,2,0.0368290212687598,36.604,264.804,301.408,36.604,0.0546388372855425,0,0,0,0,4,0.0736580425375195,0,0,16.027,0,0,0.50200000000001,0.00924408433845888,2,0.251000000000005,2,0,0,0,2,"maculigula","Boccia 269","Tatama","dunk","yes",1.6,45,"J","incidental"
"Boccia269 hide + dunk","Boccia 269",113.464,213.094,99.63,19,0.190705610759811,5.01338888888889,117.932,208.173,90.241,0.210547312197338,0,0,0,0,15,0.150557061126167,4,0.119157556078525,66.061,0,0,88.183,0.885104888085918,10,8.8183,0,19,0,0,1,"maculigula","Boccia 269","Tatama","dunk","yes",1.6,45,"J","sustained"
"Boccia269M 2","Boccia 269M",208.007,279.815,71.808,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,71.058,0.989555481283422,1,71.058,0,0,0,0,2,"barkeri","Boccia 269M","Tuxtlas","dunk","yes",7.4,70,"F","no"
"Boccia269M 3","Boccia 269M",285.488,641.969,356.481,2,0.00561039718806893,29.029,394.994,424.023,29.029,0.0688966206207586,0,0,11,0.0308571845343791,2,0.00561039718806893,0,0,327.718,0,0,344.357,0.965989772245926,9,38.2618888888889,2,0,0,0,3,"barkeri","Boccia 269M","Tuxtlas","dunk","yes",7.4,70,"F","incidental"
"Boccia269M","Boccia 269M",128.107,197.373,69.266,2,0.0288741951318107,66.516,129.481,195.997,66.516,0.0300679535750797,0,0,0,0,0,0,0,0,0,0,0,1.28899999999999,0.0186094187624518,2,0.644499999999994,2,0,0,0,1,"barkeri","Boccia 269M","Tuxtlas","dunk","yes",7.4,70,"F","incidental"
"Boccia269M_3 2","Boccia 269M",92.41,155.701,63.291,0,0,NA,NA,NA,NA,NA,0,0,0,0,9,0.142200312840688,0,0,0,0,0,0,0,0,NA,0,0,0,0,2,"barkeri","Boccia 269M","Tuxtlas","dunk","yes",7.4,70,"F","no"
"Boccia269M_3","Boccia 269M",10.618,82.18,71.562,1,0.0139738967608507,NA,12.427,NA,NA,NA,0,0,1,0.0139738967608507,0,0,0,0,0,0,0,66.625,0.93101087169168,2,33.3125,1,0,0,0,1,"barkeri","Boccia 269M","Tuxtlas","dunk","yes",7.4,70,"F","incidental"
"Boccia270","Boccia 270",95.446,186.267,90.821,6,0.0660640160315346,10.3586,96.122,147.915,51.793,0.115845770663989,0,0,3,0.0330320080157673,7,0.0770746853701237,0,0,0,0,0,41.621,0.458275068541416,7,5.94585714285714,2,4,0,0,1,"maculigula","Boccia 270","Tatama","dunk","yes",3,91,"J","sustained"
"Boccia270M 2","Boccia 270M",324.176,398.924,74.748,0,0,NA,NA,NA,NA,NA,0,0,1,0.0133782843688125,0,0,0,0,0,0,0,0.0010000000000332,0.0000133782843692567,1,0.0010000000000332,0,0,0,0,2,"barkeri","Boccia 270M","Tuxtlas","dunk","yes",6.3,69,"F","no"
"Boccia270M","Boccia 270M",133.403,323.667,190.264,22,0.115628810494891,6.91557142857143,169.933,315.16,145.227,0.151486982448167,0,0,2,0.0105117100449901,16,0.084093680359921,0,0,186.386,0,0,74.7610000000001,0.392932977336753,19,3.93478947368421,22,0,0,0,1,"barkeri","Boccia 270M","Tuxtlas","dunk","yes",6.3,69,"F","sustained"
"Boccia270M_2 2","Boccia 270M",186.989,371.211,184.222,11,0.0597105665989947,12.8106,219.6,347.706,128.106,0.0858663918942126,0,0,3,0.016284699981544,6,0.032569399963088,0,0,0,0,0,34.1840000000001,0.185558728056367,13,2.62953846153847,11,0,0,0,2,"barkeri","Boccia 270M","Tuxtlas","dunk","yes",6.3,69,"F","sustained"
"Boccia270M_2","Boccia 270M",25.354,148.24,122.886,1,0.00813762348843644,NA,28.982,NA,NA,NA,0,0,2,0.0162752469768729,0,0,0,0,0,0,0,5.252,0.0427387985612682,2,2.626,1,0,0,0,1,"barkeri","Boccia 270M","Tuxtlas","dunk","no",6.3,69,"F","incidental"
"Boccia271 hide + dive","Boccia 271",128.899,268.368,139.469,1,0.00717005212627896,NA,133.695,NA,NA,NA,0,0,4,0.0286802085051158,1,0.00717005212627896,0,0,106.437,0,0,130.707,0.937176003269544,6,21.7845,0,1,0,0,1,"maculigula","Boccia 271","Tatama","dunk","yes",5.4,63,"F","incidental"
"Boccia271M_2 (2)","Boccia 271M",23.311,80.984,57.673,6,0.104034816985418,9.3912,34.028,80.984,46.956,0.127779197546639,0,0,6,0.104034816985418,0,0,0,NA,57.673,0,0,21.633,0.375097532640924,9,2.40366666666667,6,0,0,0,1,"barkeri","Boccia 271M","Tuxtlas","dunk","no",16.3,94,"M","sustained"
"Boccia271M_2 2","Boccia 271M",236.656,350.45,113.794,24,0.210907429214194,4.37865217391304,242.577,343.286,100.709,0.238310379409983,0,0,6,0.0527268573035485,10,0.0878780955059142,0,0,0,0,0,15.4919999999999,0.136140745557761,26,0.59584615384615,24,0,0,0,2,"barkeri","Boccia 271M","Tuxtlas","dunk","yes",16.3,94,"M","sustained"
"Boccia271M_2 3","Boccia 271M",359.8,417.515,57.715,12,0.207918218833925,3.19581818181819,371.018,406.172,35.1540000000001,0.341355180064857,0,0,2,0.0346530364723209,5,0.0866325911808023,0,0,11.671,0,0,16.4949999999999,0.285800918305465,14,1.17821428571428,12,0,0,0,3,"barkeri","Boccia 271M","Tuxtlas","dunk","yes",16.3,94,"M","sustained"
"Boccia271M_2","Boccia 271M",26.647,217.302,190.655,9,0.0472056856625842,13.268,66.631,172.775,106.144,0.0847904733192644,0,0,7,0.0367155332931211,7,0.0367155332931211,0,NA,190.655,0,0,111.562,0.585151189321025,11,10.142,9,0,0,0,1,"barkeri","Boccia 271M","Tuxtlas","dunk","yes",16.3,94,"M","sustained"
"Boccia271M_3","Boccia 271M",38.889,313.151,274.262,21,0.0765691200385033,8.5697,56.672,228.066,171.394,0.122524709149679,0,0,10,0.0364614857326206,16,0.058338377172193,0,0,0,0,0,175.907,0.64138305707681,25,7.03628,21,0,0,0,1,"barkeri","Boccia 271M","Tuxtlas","dunk","yes",16.3,94,"M","sustained"
"Boccia272 dunk","Boccia 272",24.367,166.27,141.903,7,0.0493294715404184,19.5163333333333,37.948,155.046,117.098,0.0597789885395139,1,0.00704706736291692,2,0.0140941347258338,5,0.0352353368145846,0,0,0,0,0,12.251,0.0863336222630954,8,1.531375,1,6,0,1,1,"maculigula","Boccia 272","Tatama","dunk","yes",10.3,84,"J","sustained"
