VideoID, ID,Start,End,Duration,num_all_rb,rb_full_rate,rb_full_int,first_rb,last_rb,rb_period,rate_adj_rb,low_rb, low_rb_rate, num_br,rate_br,num_gul,rate_gul,num_ch,rate_ch,coov,toov,hoov,dur_exh_tot,exh_pct,num_exh, exh_avg,soh,toh,hbn,lbn
Boccia229 hide + dunk 2.csv,Boccia 229,97.955,125.471,27.516000000000005,0,0.0,NA,NA,NA,NA,NA,0,0.0,1,0.036342491641226916,0,0.0,0,0.0,0,0,0,0.2079999999999984,0.0075592382613751405,1.0,0.2079999999999984,0,0,0,0
Boccia229 hide+ dunk.csv,Boccia 229,60.650,96.700,36.050000000000004,3,0.08321775312066573,3.3569999999999993,67.515,74.229,6.713999999999999,0.44682752457551395,0,0.0,5,0.13869625520110956,1,0.027739251040221912,0,0.0,0,0,0,17.90199999999998,0.4965880721220521,7.0,2.5574285714285687,3,0,0,0
Boccia229.csv,Boccia 229,16.678,47.543,30.865,1,0.03239915762190183,NA,24.416,NA,NA,NA,0,0.0,3,0.0971974728657055,3,0.0971974728657055,0,0.0,0,0,0,6.064999999999998,0.19650089097683454,4.0,1.5162499999999994,0,1,0,0
Boccia230 hide + dunk.csv,Boccia 230,32.384,181.782,149.39800000000002,15,0.10040295050803891,8.870857142857142,53.586,177.778,124.192,0.12078072661685134,0,0.0,1,0.006693530033869261,6,0.04016118020321557,0,NA,149.39800000000002,0,0,106.49700000000001,0.7128408680169748,10.0,10.649700000000001,6,9,0,0
Boccia230-2.csv,Boccia 230,0.000,84.046,84.046,4,0.04759298479404135,23.314666666666668,7.853,77.797,69.944,0.057188608029280566,0,0.0,0,0.0,6,0.07138947719106203,0,0.0,0,0,0,58.01500000000001,0.6902767532065774,4.0,14.503750000000002,1,3,0,0
Boccia230.csv,Boccia 230,0.000,101.486,101.486,14,0.13795006207752794,4.946923076923077,1.067,65.377,64.31,0.21769553724148655,0,0.0,0,0.0,14,0.13795006207752794,0,NA,101.486,0,0,53.708999999999996,0.5292257060087106,8.0,6.713625,0,14,0,0
Boccia230_2.csv,Boccia 230,12.856,144.069,131.213,2,0.015242392141022612,14.535999999999998,15.143,29.679,14.535999999999998,0.13758943313153552,0,0.0,1,0.007621196070511306,4,0.030484784282045225,2,0.02036701358479806,33.014999999999986,0,0,1.256000000000002,0.009572222264562216,3.0,0.41866666666666735,0,2,0,0
Boccia231 2.csv,Boccia 231,75.168,99.733,24.564999999999998,4,0.1628332994097293,3.6470000000000007,81.721,92.662,10.941000000000003,0.36559729458002005,0,0.0,4,0.1628332994097293,0,0.0,0,0.0,0,0,0,20.00500000000001,0.814370038672909,7.0,2.8578571428571444,0,4,0,0
Boccia231 hide + dunk.csv,Boccia 231,96.314,221.821,125.507,2,0.015935366154875823,20.891999999999996,133.236,112.344,20.891999999999996,0.09573042312847024,1,0.007967683077437912,13,0.10357988000669285,7,0.05577378154206538,0,0.0,0,0,0,24.004000000000005,0.19125626459081968,16.0,1.5002500000000003,0,2,0,1
Boccia231.csv,Boccia 231,14.359,57.670,43.311,2,0.04617764540186096,4.003,18.279,22.282,4.003,0.49962528103922055,0,0.0,2,0.04617764540186096,1,0.02308882270093048,0,NA,43.311,0,0,4.016,0.09272471196693681,4.0,1.004,0,2,0,0
